1.348,1.1044,1.2484,1.4012,1.1608,1.1432,1.1792,1.352,1.2312,1.2644,1.27,1.4372,1.4744,1.3004,1.2484,1.152,1.2112,1.132,1.3392,1.2212,1.3192,0.494,1.2616,1.1608,0.9576,1.1248,1.132,1.1188,1.3076,1.496,1.4384,1.1116,1.5192,1.5768,1.3564,1.2844,0.8696,1.0856,1.1,1.1448,1.018,1.0096,1.0944,1.2184,0.9272,1.0528,1.4816,1.26,1.06,1.2528,1.306,1.3408,1.2428,1.1864,1.4428,1.352,1.6072,1.1908,1.0296,1.1116,1.0888,1.5768,1.27,1.378,1.3292,1.3664,1.286,1.4992
1.3696,1.1216,1.2788,1.4688,1.152,1.1072,1.1636,1.3968,1.25,1.2412,1.2296,1.3376,1.4012,1.2184,0.9232,1.0108,1.1648,1.1692,1.3924,1.2556,1.2932,0.6248,1.2932,1.1792,0.9936,1.1432,1.1044,1.126,1.3808,1.4776,1.5508,1.1072,1.476,1.5352,1.3264,1.3304,0.89,1.116,0.988,1.152,1.0784,0.9908,1.1576,1.2256,0.9316,1.0816,1.512,1.2584,1.0756,1.1864,1.2816,1.348,1.2456,1.1504,1.4156,1.3304,1.6216,1.1764,1.0124,1.0628,1.0296,1.5752,1.276,1.3652,1.3724,1.384,1.42,1.4112
1.312,1.1132,1.234,1.4948,1.0816,1.07,1.1564,1.6228,1.43,1.4272,1.3148,1.2916,1.4128,1.224,0.9072,1.0064,1.1952,1.208,1.342,1.1836,1.2212,0.524,1.27,1.1348,0.9632,1.1432,1.0712,1.0972,1.3248,1.3868,1.6616,1.116,1.5136,1.532,1.2872,1.3016,0.9748,1.1864,1.0384,1.2008,1.1088,1.0324,1.2196,1.1968,1.0296,1.1288,1.4672,1.3508,1.064,1.1908,1.2976,1.28,1.2184,1.1476,1.3808,1.3336,1.6172,1.2572,1.0468,1.0712,0.9964,1.528,1.24,1.3364,1.3464,1.44,1.3808,1.3808
1.3348,1.1216,1.3304,1.5192,1.0728,1.064,1.1376,1.702,1.4024,1.476,1.3552,1.5712,1.5424,1.3376,0.9532,0.988,1.2196,1.1896,1.3564,1.2196,1.1896,0.5732,1.2688,1.1708,0.9952,1.1016,0.9792,1.0684,1.2872,1.368,1.62,1.3852,1.6472,1.6112,1.424,1.368,0.9244,1.2008,1.0064,1.3004,1.0744,1.0152,1.1464,1.2184,1.0352,1.0728,1.5336,1.3796,1.2456,1.2644,1.2888,1.2976,1.2484,1.1592,1.3652,1.3464,1.5104,1.1924,1.018,1.0468,1.1116,1.5424,1.2328,1.3264,1.322,1.2544,1.2616,1.3664
1.342,1.0712,1.3276,1.4328,1.1,1.0124,1.1648,1.6432,1.332,1.378,1.3192,1.6,1.6128,1.4012,1.2052,1.1304,1.3724,1.3104,1.4212,1.3016,1.3032,0.54,1.2616,1.198,0.9532,1.0468,0.9692,1.06,1.2672,1.4056,1.5784,1.3264,1.5752,1.4992,1.4632,1.4444,1.0684,1.2456,0.9488,1.1276,1.0888,0.9936,1.0944,1.2312,0.9992,1.0672,1.5092,1.342,1.4212,1.4384,1.3204,1.3264,1.312,1.168,1.3752,1.4456,1.4644,1.214,0.9952,1.0136,1.0468,1.5164,1.1504,1.3436,1.2544,1.2528,1.096,1.2428
1.3708,1.1608,1.3492,1.522,1.2124,1.054,1.28,1.5912,1.2916,1.3204,1.2656,1.6472,1.6344,1.3592,1.1072,1.0928,1.3304,1.2744,1.3996,1.2904,1.3248,0.5876,1.3104,1.28,0.9404,1.09,0.9604,1.054,1.2152,1.4776,1.5464,1.3508,1.574,1.5768,1.4024,1.3636,1.178,1.2112,1.1824,1.1476,1.332,1.2184,1.306,1.4704,1.0628,1.064,1.548,1.3088,1.3492,1.4544,1.28,1.394,1.322,1.1216,1.332,1.388,1.466,1.2068,1.054,0.9416,1.0208,1.5048,1.1936,1.3376,1.2512,1.3564,1.1576,1.2644
1.3464,1.1836,1.342,1.4744,1.2456,1.0756,1.204,1.5912,1.384,1.3132,1.2656,1.5608,1.5608,1.3292,1.0412,1.1016,1.3304,1.3204,1.3968,1.3204,1.2832,0.5932,1.322,1.2328,1.0052,1.1016,0.9692,1.0628,1.25,1.45,1.5884,1.1836,1.636,1.5248,1.4328,1.352,1.0468,1.3736,1.2312,1.188,1.3952,1.2788,1.3348,1.4284,1.0584,1.0772,1.61,1.3448,1.4804,1.4228,1.2728,1.296,1.2788,1.172,1.2944,1.424,1.5236,1.4184,1.1044,0.9892,1.1016,1.532,1.1548,1.3004,1.2312,1.3436,1.2556,1.3492
1.2256,1.1144,1.2916,1.5568,1.168,1.0096,1.2068,1.6372,1.3708,1.2916,1.276,1.4212,1.5712,1.3436,1.0124,1.0368,1.2988,1.3016,1.3536,1.2976,1.2872,0.5876,1.2872,1.1936,0.972,1.0672,0.9936,1.09,1.2716,1.4776,1.5236,1.1432,1.6228,1.646,1.5424,1.3912,1.26,1.2256,1.1016,1.1392,1.2888,1.1736,1.1504,1.342,1.0556,1.1204,1.5496,1.2356,1.476,1.4344,1.3652,1.3796,1.2628,1.1808,1.3436,1.4516,1.3824,1.172,1.1116,1.0052,1.1792,1.5896,1.24,1.2904,1.2472,1.26,1.1404,1.2904
1.2312,1.142,1.2068,1.4112,1.1608,1.0484,1.1608,1.6112,1.3984,1.3076,1.2672,1.404,1.4832,1.276,0.9864,1.018,1.3248,1.26,1.3552,1.2988,1.2728,0.6352,1.3276,1.2296,0.998,1.064,1.0152,1.1144,1.1836,1.43,1.45,1.1248,1.5796,1.5436,1.5956,1.43,1.286,1.1852,1.1032,1.1288,1.234,1.1248,1.142,1.3624,0.9488,1.06,1.522,1.1664,1.4084,1.3664,1.3032,1.3552,1.2628,1.2124,1.2656,1.3592,1.3336,1.1176,1.2256,1.0844,1.1996,1.6372,1.3076,1.244,1.2844,1.234,1.106,1.2744
1.2312,1.0784,1.1808,1.4168,1.1908,1.0556,1.1492,1.5464,1.6216,1.3248,1.2688,1.3552,1.4716,1.2688,0.9964,1.0196,1.2872,1.2328,1.3448,1.3076,1.2872,0.6452,1.2744,1.2052,0.9488,1.0468,1.0036,1.0856,1.1692,1.4572,1.3292,1.1188,1.702,1.6748,1.4832,1.3088,1.27,1.1924,1.0988,1.1564,1.2224,1.1144,1.136,1.3652,0.9332,1.1432,1.6056,1.4056,1.5048,1.5364,1.4128,1.5092,1.3896,1.3448,1.4212,1.4976,1.5608,1.3132,1.3448,1.2184,1.2584,1.4732,1.1404,1.3436,1.3552,1.25,1.1504,1.2556
1.4012,1.2688,1.3348,1.528,1.3392,1.1752,1.244,1.5536,1.6632,1.3148,1.2544,1.6732,1.496,1.2312,1.0324,0.9992,1.2744,1.234,1.3592,1.3088,1.3376,0.848,1.4672,1.1908,0.9592,1.0512,0.9692,1.07,1.1924,1.43,1.3408,1.0756,1.5596,1.5608,1.3768,1.2312,1.2356,1.0672,1.1304,1.1692,1.2008,1.1276,1.1636,1.3076,1.0928,1.1204,1.5536,1.5076,1.5004,1.6328,1.4528,1.4372,1.5076,1.2744,1.4704,1.378,1.5552,1.2556,1.25,1.0208,0.884,1.4672,1.0972,1.4416,1.4212,1.2556,1.1908,1.4544
1.4012,1.2656,1.42,1.5496,1.322,1.126,1.2152,1.5408,1.5784,1.2976,1.3148,1.5208,1.4688,1.2124,0.9836,1.0568,1.2916,1.2616,1.2772,1.296,1.2904,0.7244,1.4284,1.2428,1.0008,1.0152,0.9864,1.06,1.198,1.4284,1.358,1.0556,1.4832,1.4804,1.3724,1.198,1.0816,1.1936,1.1216,1.1204,1.2988,1.126,1.1176,1.2656,1.0772,1.224,1.784,1.4416,1.4832,1.728,1.5364,1.5928,1.5812,1.2484,1.5148,1.4472,1.62,1.332,1.2008,1.0324,0.9648,1.594,1.2256,1.4704,1.424,1.3148,1.2916,1.522
1.2572,1.2268,1.3276,1.5568,1.2528,0.9748,1.1752,1.5608,1.5048,1.2656,1.2544,1.352,1.7956,1.4904,0.9908,1.0856,1.2788,1.3176,1.2544,1.2556,1.2456,0.6208,1.3176,1.342,0.9736,1.0612,0.998,1.0368,1.1692,1.4632,1.43,1.0196,1.4732,1.4744,1.3636,1.208,1.3104,1.172,1.0496,1.0208,1.322,1.0064,1.096,1.1332,1.1116,1.1132,1.6632,1.4272,1.5568,1.5968,1.4672,1.568,1.7944,1.2772,1.5984,1.4804,1.538,1.4068,1.1564,1.08,1.0456,1.6288,1.2688,1.4688,1.3924,1.3492,1.2832,1.404
1.3364,1.2256,1.4372,1.584,1.1936,0.9504,1.2772,1.5236,1.4056,1.2932,1.2268,1.3796,1.5208,1.322,1.0024,1.1104,1.3392,1.2872,1.2512,1.2312,1.2124,0.576,1.286,1.4168,0.982,0.9992,0.9632,1.0528,1.348,1.4212,1.4788,1.0828,1.502,1.3984,1.3636,1.2052,1.1896,1.0584,1.1864,1.0136,1.3392,0.9848,1.1376,1.0656,1.1,1.1088,1.6328,1.404,1.46,1.6084,1.4644,1.5004,1.5928,1.3464,1.5596,1.4428,1.4832,1.3724,1.1248,1.0296,0.9476,1.5552,1.2788,1.388,1.2832,1.2672,1.178,1.2872
1.3896,1.198,1.3448,1.5956,1.2196,0.9964,1.3852,1.64,1.4096,1.3696,1.2184,1.384,1.5824,1.4168,1.0136,1.1044,1.3376,1.26,1.2196,1.2184,1.1952,0.5272,1.2256,1.27,1.018,0.9648,0.9952,1.0584,1.3708,1.456,1.5912,1.168,1.64,1.5308,1.3564,1.2196,1.1852,1.0168,1.0784,1.0024,1.2832,0.9908,1.034,1.0728,1.0368,1.1332,1.6532,1.3896,1.4704,1.6288,1.5336,1.4516,1.5508,1.4184,1.6632,1.4716,1.456,1.3564,1.1448,1.0108,0.9404,1.6072,1.2888,1.4416,1.3536,1.3292,1.2356,1.3824
1.394,1.172,1.2816,1.5236,1.1536,1.1824,1.3376,1.6228,1.3176,1.296,1.2212,1.4588,1.5696,1.3608,1.0528,1.0916,1.3088,1.2716,1.3148,1.3408,1.3276,0.5992,1.2008,1.4128,0.9748,0.9792,1.0312,1.0856,1.378,1.4272,1.7496,1.0556,1.5928,1.496,1.4068,1.2312,1.2008,1.0324,1.0224,1.0456,1.28,0.9864,1.0656,1.0888,1.054,1.09,1.5868,1.4272,1.4776,1.5508,1.548,1.384,1.5076,1.2888,1.6604,1.42,1.4932,1.4056,1.1824,1.0556,0.972,1.6604,1.2816,1.4272,1.4068,1.378,1.2256,1.3724
1.4284,1.0872,1.2456,1.5524,1.1968,1.1564,1.3592,1.5076,1.3652,1.2456,1.09,1.4084,1.6432,1.3292,1.3592,1.3808,1.3304,1.348,1.4228,1.3564,1.44,0.972,1.2196,1.6012,0.9776,1.0168,0.9864,1.0568,1.348,1.4472,1.646,1.08,1.492,1.4716,1.5164,1.3104,1.1736,1.1044,1.0468,1.024,1.2944,0.988,1.0672,1.188,1.0252,1.0556,1.5392,1.3536,1.476,1.4572,1.4156,1.2788,1.5752,1.2428,1.6228,1.3824,1.4804,1.5264,1.1116,1.0744,1.1104,1.6792,1.3248,1.4012,1.3708,1.348,1.2152,1.424
1.4112,1.1576,1.224,1.5884,1.2184,1.1104,1.394,1.5956,1.424,1.2184,1.0584,1.4112,1.6216,1.2572,1.1752,1.1636,1.3176,1.3264,1.594,1.5248,1.5464,1.0484,1.2168,1.4776,1.024,1.0844,1.0136,1.0468,1.3276,1.4488,1.6616,1.1348,1.4932,1.5352,1.5596,1.3724,1.28,1.1464,1.09,1.0412,1.2584,0.9808,1.1016,1.2932,0.9388,1.0612,1.502,1.3016,1.3508,1.4644,1.3276,1.224,1.5824,1.1896,1.568,1.3552,1.3636,1.5912,1.08,1.0384,0.9908,1.5896,1.3048,1.3912,1.3132,1.4992,1.2628,1.4128
1.4212,1.1032,1.1864,1.676,1.0888,1.034,1.4112,1.4976,1.3376,1.0312,0.9864,1.4416,1.6,1.2628,0.9992,1.096,1.3408,1.2616,1.502,1.3912,1.4344,1.2368,1.404,1.708,1.1664,1.2212,1.1332,1.1072,1.4168,1.4976,1.672,1.2296,1.5824,1.548,1.6416,1.4444,1.2616,1.0872,1.198,1.1232,1.2656,0.972,1.0988,1.3048,1.0816,1.0744,1.5308,1.1924,1.358,1.5148,1.4788,1.2024,1.61,1.1504,1.5524,1.3696,1.4632,1.5608,1.0296,1.0196,0.8944,1.6472,1.316,1.4632,1.3408,1.4472,1.3968,1.3564
1.4428,1.0872,1.1376,1.6904,1.208,0.9648,1.2356,1.4616,1.3364,1.096,0.9632,1.3808,1.5424,1.1752,1.0888,1.136,1.3248,1.214,1.42,1.3552,1.3664,1.2328,1.4212,1.7812,1.116,1.1576,1.0352,1.0484,1.4328,1.4068,1.5292,1.4444,1.738,1.7208,1.5624,1.3852,1.2196,1.0772,1.198,1.1824,1.4284,1.1592,1.2212,1.4716,1.0756,1.0484,1.5364,1.2832,1.3736,1.522,1.46,1.2772,1.6328,1.1648,1.5856,1.3448,1.4528,1.5364,1.0268,1.018,0.7904,1.6444,1.312,1.4704,1.2888,1.2976,1.348,1.3636
1.3624,1.142,1.2384,1.5076,1.1088,0.9764,1.2628,1.4704,1.168,1.0728,0.9,1.3464,1.466,1.1276,1.0136,1.1564,1.3192,1.2616,1.3896,1.3192,1.3464,1.126,1.2904,1.6028,1.1216,1.1216,1.0036,1.0324,1.4128,1.342,1.3176,1.2772,1.636,1.6172,1.5768,1.4272,1.2944,1.24,1.1564,1.116,1.4012,1.172,1.2472,1.4184,0.992,1.0568,1.4876,1.3652,1.3448,1.4688,1.4876,1.276,1.5508,1.1764,1.5264,1.3652,1.4444,1.4488,1.0512,0.9704,0.8928,1.604,1.1908,1.3016,1.1864,1.2428,1.1996,1.2944
1.3232,1.0856,1.2904,1.584,1.1764,0.9416,1.152,1.5496,1.2788,1.1504,0.946,1.4096,1.5884,1.0368,1.0064,1.0512,1.27,1.2672,1.4356,1.296,1.3392,1.1692,1.28,1.5064,1.3204,1.1536,0.992,1.0208,1.368,1.4128,1.3048,1.3912,1.636,1.5292,1.5048,1.3148,1.2888,1.2284,1.224,1.1504,1.43,1.224,1.2556,1.45,0.992,1.0568,1.4672,1.2888,1.4056,1.548,1.46,1.3608,1.5164,1.178,1.5912,1.2256,1.4716,1.5004,0.9764,0.9632,0.7976,1.5712,1.1752,1.3436,1.1952,1.1908,1.1864,1.2728
1.352,1.1692,1.3176,1.5424,1.2484,0.998,1.1404,1.4848,1.2628,1.296,1.0712,1.5176,1.6256,1.1104,1.0252,1.0424,1.2616,1.3448,1.3952,1.2988,1.3564,1.1332,1.3076,1.5136,1.1824,1.1504,0.9992,1.0916,1.3376,1.3896,1.286,1.2124,1.6056,1.4284,1.4816,1.322,1.2656,1.1864,1.172,1.2024,1.43,1.2068,1.24,1.4644,0.9344,1.0352,1.4688,1.404,1.4184,1.496,1.466,1.3464,1.4372,1.1476,1.496,1.2716,1.42,1.4848,0.9532,0.916,0.7936,1.5004,1.1476,1.3192,1.3104,1.204,1.1548,1.2644
1.3736,1.168,1.3608,1.7368,1.2544,1.0064,1.1608,1.4976,1.312,1.3552,1.0224,1.5336,1.5768,1.09,1.06,1.0972,1.2656,1.3436,1.394,1.3132,1.43,1.08,1.3436,1.4112,1.1404,1.1248,0.9952,1.1936,1.296,1.4012,1.2616,1.2256,1.7236,1.4948,1.4888,1.2872,1.2484,1.2932,1.1104,1.3004,1.3204,1.1432,1.1592,1.4024,0.9632,1.0888,1.5536,1.2224,1.4588,1.4588,1.5004,1.4312,0.9764,1.1448,1.4876,1.204,1.322,1.5236,0.9892,0.9704,0.9188,1.466,1.1504,1.3408,1.25,1.2528,1.188,1.312
1.368,1.0568,1.3564,1.774,1.2024,0.9704,1.1288,1.4312,1.286,1.3004,0.9892,1.3968,1.5812,0.9776,1.0396,1.0096,1.25,1.2716,1.5092,1.456,1.4356,1.0916,1.3292,1.4528,1.1608,1.1176,1.0324,1.1936,1.3264,1.3608,1.2472,1.208,1.7512,1.5784,1.5076,1.3088,1.204,1.28,1.0296,1.1692,1.2916,1.1392,1.208,1.3824,1.018,1.152,1.5896,1.3392,1.4976,1.43,1.4976,1.3752,1.0872,1.1476,1.5768,1.2428,1.342,1.568,1.0368,0.992,1.0252,1.5104,1.2904,1.3088,1.1996,1.27,1.2384,1.2716
1.3724,1.0024,1.322,1.604,1.2052,1.0512,1.24,1.512,1.3408,1.2844,0.988,1.4732,1.61,1.0196,1.064,1.0756,1.1692,1.3104,1.4816,1.4904,1.4444,1.0456,1.2832,1.3436,1.132,1.1736,0.9952,1.09,1.2744,1.3088,1.46,1.1304,1.702,1.5624,1.4804,1.3016,1.1592,1.1692,1.028,1.1608,1.4544,1.1936,1.3852,1.3408,0.9664,1.1116,1.7296,1.2744,1.5552,1.5724,1.4904,1.3248,1.0756,1.0384,1.44,1.2456,1.3708,1.5868,1.0684,1.0168,0.952,1.3896,1.2096,1.342,1.1392,1.204,1.244,1.2312
1.3564,1.136,1.3304,1.5784,1.348,1.1188,1.3132,1.584,1.322,1.2844,1.0136,1.5248,1.5524,1.018,1.1104,1.09,1.2168,1.2572,1.3996,1.3392,1.3952,1.2716,1.4344,1.3076,1.09,1.188,0.988,1.064,1.2356,1.2528,1.6388,1.2296,1.5364,1.368,1.4256,1.1952,1.1132,1.1792,1.0124,1.1188,1.4788,1.2196,1.3248,1.3232,1.0784,0.9448,1.4848,1.1764,1.5668,1.3952,1.4284,1.1176,0.9676,0.9304,1.3968,1.0496,1.2904,1.4932,0.9648,0.9144,0.8324,1.3924,1.054,1.3608,1.1996,1.1708,1.208,1.3824
1.3336,1.0784,1.348,1.5668,1.3408,1.054,1.306,1.4168,1.3204,1.306,1.0856,1.5292,1.4416,0.9964,1.0972,1.0484,1.1504,1.1752,1.3896,1.2788,1.3336,1.2544,1.3968,1.2572,1.1,1.208,0.9748,1.0468,1.2052,1.276,1.63,1.2528,1.4976,1.352,1.4704,1.2124,1.1968,1.1808,0.9404,1.0856,1.2916,1.1,1.1492,1.3664,1.0928,1.1576,1.6748,1.3032,1.466,1.3996,1.3896,1.1432,0.956,1.0136,1.3536,1.0352,1.224,1.4588,0.972,0.9,0.838,1.4024,1.1852,1.2816,1.096,1.1464,1.1792,1.3664
1.4672,1.2544,1.5508,1.7872,1.5784,1.0268,1.1404,1.3636,1.2096,1.2544,1.0656,1.5364,1.784,1.3292,1.034,1.0856,1.1404,1.1692,1.3736,1.2844,1.306,1.2068,1.3004,1.25,1.1216,1.1564,0.9704,1.0784,1.1808,1.1896,1.6128,1.188,1.486,1.3536,1.4516,1.1764,1.2832,1.0656,0.8624,1.06,1.2544,1.0844,1.0828,1.2616,1.0972,1.1188,1.492,1.276,1.3996,1.4312,1.322,1.1936,1.0208,1.0484,1.4284,1.1548,1.3176,1.4976,1.0816,0.9,0.9244,1.5364,1.276,1.3392,1.1392,1.224,1.306,1.3376
1.5004,1.2428,1.568,1.5884,1.378,1.2196,1.0928,1.384,1.1348,1.2816,1.0384,1.3708,1.4384,1.0728,1.008,1.024,1.1764,1.1216,1.3376,1.2528,1.3088,1.2572,1.2976,1.3348,1.126,0.9864,0.9664,1.0456,1.1348,1.1404,1.718,1.188,1.5192,1.3436,1.3952,1.1736,1.09,0.9864,0.8584,0.9232,1.2412,1.054,1.06,1.2872,1.1104,1.0384,1.496,1.214,1.3104,1.3336,1.2628,1.1448,0.9632,1.044,1.3952,1.1304,1.3336,1.4456,1.044,0.9272,0.8784,1.3996,1.1376,1.3636,1.2184,1.2196,1.126,1.2484
1.348,1.2428,1.45,1.5248,1.3364,1.1392,0.9952,1.3708,1.1332,1.2688,1.0556,1.1492,1.4788,1.1088,0.9936,0.9936,1.1504,1.0772,1.3664,1.2672,1.332,1.2268,1.322,1.3032,1.2584,1.1808,0.9592,1.0252,1.0384,1.0312,1.4084,1.3048,1.5552,1.368,1.3824,1.1736,1.09,1.0208,0.91,0.9188,1.2212,1.0412,1.0496,1.2744,1.0368,1.024,1.4096,1.116,1.168,1.2904,1.2096,1.0756,0.844,1.0024,1.2976,1.0672,1.2556,1.4544,1.028,1.06,0.8656,1.4456,1.1392,1.5248,1.3304,1.1464,1.0568,1.244
1.3204,1.204,1.3048,1.4776,1.244,1.1072,0.8152,1.3004,1.1608,1.1176,0.9288,1.1104,1.4456,1.1132,0.9128,0.9952,1.1564,1.06,1.3824,1.2628,1.3204,1.188,1.2616,1.2284,1.2716,1.1348,0.9736,1.0656,0.9288,0.9172,0.972,1.2112,1.5696,1.4156,1.3896,1.1608,1.0816,1.0064,0.8568,0.9216,1.2196,0.9836,1.06,1.2052,1.0528,1.0168,1.4228,0.9272,1.0484,1.2888,1.3292,0.9648,0.6712,0.946,1.126,1.0008,1.1504,1.3624,1.034,1.0224,0.874,1.3736,1.1104,1.4416,1.1836,1.1548,1.0816,1.2932
1.3652,1.208,1.358,1.3768,1.3232,1.1392,0.844,1.3204,1.136,1.2008,1.0528,1.0888,1.5032,1.1936,1.1536,1.1952,1.2008,1.1924,1.3652,1.3176,1.3248,1.198,1.2472,1.1476,1.178,1.0096,0.9952,1.0352,0.8828,0.9,1.3264,1.1476,1.538,1.368,1.4084,1.1864,1.0772,1.034,0.8296,0.9576,1.2296,0.9704,1.0168,1.2068,1.0396,0.9992,1.2412,0.89,0.998,1.172,1.1736,0.9028,0.9072,0.956,1.0612,1.0844,1.064,1.1276,0.9376,1.0224,0.8712,1.424,1.136,1.42,1.1492,1.2772,1.2328,1.3984
1.3376,1.2544,1.368,1.378,1.2124,1.106,0.9704,1.3292,1.1564,1.0916,0.9416,1.0512,1.5048,1.0672,1.0412,1.07,1.2112,1.172,1.2096,1.3104,1.2672,1.2412,1.2628,1.1764,1.1248,0.9848,0.9908,0.9864,0.8756,0.8596,1.414,1.1448,1.574,1.3624,1.4572,1.2844,1.2528,1.1864,0.808,0.8784,1.1304,0.9244,1.07,1.0208,0.9576,0.9736,1.2068,0.7904,1.0196,1.1348,1.1576,0.8036,0.7516,0.9188,1.0496,0.91,1.1144,1.1144,0.9188,0.9488,0.9936,1.358,1.136,1.4328,1.26,1.2152,1.1504,1.3924
1.2268,1.1476,1.3824,1.4012,1.1044,1.0972,1.0108,1.4212,1.1216,1.1044,0.9532,0.9232,1.4588,1.0268,0.9448,0.988,1.1708,1.0872,1.1864,1.2484,1.2544,1.2672,1.3336,1.1088,1.1104,1.0064,1.044,1.0556,0.9532,1.0972,1.3912,1.2224,1.5956,1.4096,1.6084,1.456,1.3768,1.332,0.8768,0.9088,1.1,0.9576,1.028,0.9128,1.0612,0.9432,1.0972,0.7504,1.0096,0.9992,0.9632,0.818,0.782,0.9144,1.0556,0.8696,0.992,1.1144,0.8884,0.9044,0.9044,1.496,1.1032,1.4112,1.2932,1.2296,1.1608,1.3796
1.1792,1.1132,1.3392,1.28,1.1492,1.0916,1.0208,1.5956,1.4056,1.2628,1.168,0.9272,1.4456,1.0136,0.9592,0.9808,1.1536,1.0684,1.2788,1.2772,1.3016,1.2932,1.3492,1.064,1.0944,0.992,1.0224,1.0512,1.0196,0.962,1.25,1.3696,1.6112,1.388,1.4516,1.2484,1.1016,1.0972,0.9576,1.0468,1.2456,1.1404,1.1536,0.972,1.0872,0.916,1.0828,0.74,0.9748,1.0008,0.9272,0.818,0.7256,0.9144,1.0916,0.8668,0.8768,1.2268,0.9316,0.9532,0.8712,1.4456,1.2024,1.3984,1.3032,1.208,1.1276,1.348
1.1792,1.116,1.3348,1.2196,1.1504,1.0136,0.9992,1.5004,1.2312,1.1188,1.142,1.1032,1.6472,1.1752,0.9836,1.0484,1.2412,1.1908,1.2788,1.2168,1.3336,1.2096,1.3148,1.0568,1.096,0.9332,0.972,1.0052,0.946,0.8768,1.064,1.3536,1.636,1.4024,1.4688,1.2688,1.0816,1.08,0.8956,0.998,1.1476,0.9404,1.0928,0.992,0.9748,0.9332,0.9,0.7372,0.9304,0.998,0.8972,0.8308,0.6824,1.0828,1.0352,0.884,0.88,1.0556,1.0456,1.0196,0.9116,1.5164,1.2312,1.3696,1.2168,1.1088,1.0352,1.208
1.2124,1.116,1.3032,1.296,1.1304,1.0124,0.8956,1.4688,1.1908,1.0856,1.0108,1.0136,1.5824,1.126,1.0656,1.1044,1.3392,1.2788,1.2356,1.1548,1.296,1.1808,1.2556,1.244,1.0744,0.9144,0.9736,0.9532,0.864,0.9244,1.0456,1.4948,1.6184,1.4128,1.45,1.2412,1.126,1.0856,0.828,0.8784,1.0252,0.838,1.0268,0.88,0.9808,1.0064,0.8912,0.73,0.982,0.9016,0.8884,0.8192,0.71,0.9344,1.0672,0.812,0.8468,1.0528,0.9848,0.988,0.844,1.3736,1.1908,1.3076,1.1664,1.198,1.1432,1.2296
1.224,1.1216,1.2816,1.3952,1.2052,0.9676,0.9144,1.486,1.1648,1.1276,0.9964,0.962,1.5392,1.1476,1.034,1.0816,1.2728,1.2484,1.3996,1.1504,1.348,1.1144,1.2068,1.0728,1.0468,0.9504,0.9748,0.962,0.9936,0.9488,1.0384,1.1536,1.5032,1.2976,1.4632,1.2512,1.178,1.0928,0.8524,0.9088,1.0296,0.8208,0.9376,0.8252,0.9736,1.0024,0.8784,0.7288,0.9216,0.8972,0.8856,0.8224,0.7072,0.952,1.0196,0.8208,0.7904,1.0568,0.9,0.9,0.848,1.348,1.178,1.322,1.1648,1.3304,1.2788,1.3192
1.1968,1.0944,1.2212,1.3204,1.2068,0.9576,0.9676,1.5524,1.1968,1.1536,1.028,0.88,1.5508,1.2384,0.9908,1.0988,1.2904,1.3264,1.342,1.1908,1.3004,1.1072,1.1952,1.0828,1.054,0.8828,0.952,0.998,0.982,0.8768,1.0096,1.1392,1.5712,1.3536,1.43,1.2224,1.1448,1.0972,0.8584,0.8696,0.982,0.7864,0.8728,0.74,0.9388,1.0108,0.8756,0.7848,0.936,0.9128,0.8972,0.8324,0.7,0.9532,1.054,0.8192,0.8308,1.0556,0.9072,0.9344,0.9,1.3336,1.028,1.3276,1.1504,1.28,1.1304,1.2052
1.142,1.0512,1.1968,1.2312,1.1636,0.9748,0.91,1.5496,1.2184,1.106,1.0712,0.8596,1.4744,1.1176,1.008,1.0728,1.1792,1.2872,1.424,1.27,1.3624,1.1608,1.2512,1.07,1.0756,0.9088,1.0424,0.998,0.89,0.8236,1.0352,1.1404,1.656,1.3768,1.4156,1.204,1.0512,1.054,0.982,0.9532,0.9476,0.7904,0.8828,0.7472,0.9936,1.0628,0.9128,0.808,1.064,0.9676,0.9504,0.8656,0.7936,1.0024,1.1736,0.8668,0.8984,1.0712,0.998,0.9992,0.808,1.3724,1.0556,1.3292,1.2168,1.2284,1.1332,1.2544
1.1648,1.0324,1.1476,1.132,1.1304,0.952,0.8512,1.46,1.2112,1.0856,1.0024,0.8468,1.4672,1.1032,0.9848,1.0108,1.1852,1.2152,1.4012,1.2428,1.4096,1.1548,1.2512,0.9936,1.044,0.9016,1.024,0.9764,0.8524,0.8136,0.9992,1.126,1.7512,1.492,1.4228,1.1564,1.028,1.0484,1.1204,0.9952,1.0712,0.9,0.9648,0.7676,0.9892,1.0728,1.0124,0.8728,1.0556,0.936,0.9548,0.8336,0.7792,1.008,1.0684,0.8944,0.8956,1.1,1.0296,0.982,0.812,1.2944,1.0784,1.3608,1.1936,1.1968,1.0944,1.1752
