0.8008,2.042,2.0464,0.8972,0.9488,1.044,2.1672,1.1648,1.0568,1.1536,1.0512,0.7588,0.6796,0.9808,2.6208,1.1,2.2624,1.0784,0.92,2.3456,0.9304,2.504,1.45,0.982,2.4652,1.0828,2.582,1.1176,1.4544,1.1044,1.574,0.6884,0.6076,2.2736,1.6576,0.9416,1.3952,1.1476,0.6424,1.0972,1.0684,2.0132,1.9208,0.9088,1.0844,1.0096,2.5444,0.8884,1.2904,0.6896,0.5272
0.848,1.9064,2.114,0.982,0.936,1.044,2.0752,1.1332,1.054,1.1332,1.0916,0.7792,0.6336,1.0296,2.432,1.0872,2.2032,1.1144,0.9144,2.2436,0.8828,2.4608,1.4112,0.992,2.4436,1.0988,2.4508,1.0928,1.5424,1.08,1.5308,0.6496,0.6148,2.3588,1.6648,0.9128,1.4416,1.1204,0.5832,1.1032,1.1144,2.1008,1.8216,0.8596,0.998,1.0744,2.5516,0.91,1.1132,0.7388,0.5888
0.9776,2.0664,2.0072,0.8524,0.9532,1.0728,2.1168,1.1808,1.1216,1.1824,1.0856,0.6956,0.6004,0.9848,2.2408,1.0496,2.2336,1.1348,0.9548,2.3888,1.0296,2.4264,1.4156,1.0196,2.278,1.1132,2.412,1.1116,1.5724,1.08,1.564,0.6452,0.6176,2.36,1.656,0.9288,1.4776,1.1104,0.7172,1.0728,1.1692,2.1052,1.836,0.8296,1.1104,1.034,2.5904,0.92,1.1996,0.6712,0.596
0.8872,1.7912,1.97,0.8568,1.028,1.0124,2.248,1.368,1.1536,1.106,1.064,0.6752,0.664,0.9808,2.1644,1.0672,2.2852,1.0556,1.0268,2.386,0.9936,2.6308,1.5824,1.132,2.2104,1.08,2.396,1.1132,1.6056,1.096,1.5464,0.6352,0.6608,2.3848,1.6576,0.8944,1.456,1.1648,0.6896,1.034,1.1448,2.0864,1.8,0.844,1.2472,0.9864,2.6236,0.9376,1.2212,0.6496,0.612
0.9088,1.9208,2.0144,0.9244,1.0816,1.0324,2.2592,1.3724,1.1824,1.0556,1.0584,0.73,0.6464,0.962,2.2376,1.0396,2.2492,1.0888,0.998,2.2852,0.8912,2.4896,1.4992,1.054,3.0024,1.09,2.3876,1.0568,1.6776,1.0944,1.7324,0.808,0.772,2.4496,1.7064,0.9748,1.4932,1.1808,0.7416,0.998,1.3132,2.1672,1.852,0.9892,1.2572,1.0872,2.5804,0.9,1.2224,0.7028,0.72
0.848,2.0432,2.0132,0.8656,0.9908,1.0036,2.0116,1.132,1.0024,0.9692,0.8928,0.6292,0.592,0.89,2.2724,1.0124,2.2336,0.9864,0.9344,2.0204,0.838,2.2708,1.2872,0.9476,2.654,1.0268,2.2264,1.06,1.5796,1.0916,1.6432,0.7532,0.6712,2.4364,1.6588,1.0208,1.4168,1.2052,0.7128,0.8972,1.352,2.196,2.0116,0.9116,1.3336,1.0568,2.5184,0.9604,1.2672,0.7012,0.6452
0.8712,1.9988,2.1772,1.0124,1.1536,0.9488,1.9456,1.152,1.064,1.0252,0.8972,0.5876,0.5876,0.9244,2.1168,1.0324,2.2032,0.9056,0.874,1.882,0.8584,2.2984,1.2872,0.9792,2.4192,1.0224,2.1976,1.0268,1.5104,1.024,1.3952,0.6596,0.6032,2.4424,1.6632,0.9776,1.4444,1.1548,0.602,0.854,1.2904,1.8288,1.9756,0.9304,1.2672,1.0568,2.448,0.9952,1.3736,0.7544,0.592
0.782,1.9972,2.1008,0.884,1.024,0.91,1.9224,1.1908,1.0484,1.0496,0.9592,0.6076,0.5456,0.8828,2.0464,0.9908,2.134,0.9748,0.9172,1.8288,0.874,2.3012,1.2368,0.8912,2.4796,1.0384,2.1472,1.0468,1.6344,1.188,1.2356,0.5832,0.5356,2.3588,1.6344,0.9632,1.4068,1.204,0.9172,0.8584,1.286,1.9368,1.8604,0.8452,1.2268,1.0424,2.2724,0.9592,1.3868,0.7172,0.458
0.7936,1.9628,2.0204,0.848,0.946,0.9304,1.9712,1.1936,0.9864,1.024,1.008,0.6452,0.5516,0.8208,2.0072,0.9648,2.14,0.9704,0.916,1.7856,0.8496,2.3632,1.172,0.9144,2.6972,1.0728,2.2076,1.0856,1.4992,1.1248,1.2872,0.5744,0.566,2.3068,1.6028,1.0052,1.4544,1.1952,0.9272,0.8424,1.3448,1.8792,1.492,0.8048,1.1448,1.1248,2.1312,0.8768,1.3408,0.818,0.6004
0.8612,2.0824,2.0448,0.8728,1.0196,1.0312,1.9512,1.172,1.0124,1.0512,1.0528,0.7288,0.638,1.0484,2,0.9172,2.0504,1.0384,0.946,1.7048,0.8568,2.2448,1.2152,0.9548,2.9664,1.0684,2.0404,1.09,1.5568,1.0756,1.286,0.6464,0.6192,2.4364,1.64,0.9244,1.4012,1.1288,0.8308,0.8624,1.26,1.7696,1.8964,0.8336,1.08,1.43,2.1556,0.8768,1.466,0.7732,0.5876
0.812,1.97,2.1052,0.8568,1.0052,0.9864,1.7568,1.1464,1.0024,1.0712,0.982,0.664,0.6176,0.9016,2.1384,0.9,1.9324,0.982,0.9188,1.6272,0.8152,2.2852,1.142,0.8756,2.9536,1.0844,1.754,1.0496,1.388,1.0972,1.2572,0.5992,0.628,2.3932,1.7092,0.9416,1.4904,1.2988,0.782,0.8092,1.2744,1.6272,1.6976,1.0168,1.2224,1.2356,2.2608,0.9548,1.6244,0.8192,0.5788
0.8036,1.9036,2.0564,0.8524,0.9576,0.9632,1.7668,1.1752,1.0168,1.162,1.1304,0.6868,0.6352,0.8352,2.036,0.9448,1.6488,0.9288,0.9016,1.5712,0.8696,2.2204,1.178,0.92,2.8684,1.0568,1.7668,1.0496,1.3852,1.0468,1.0772,0.566,0.5632,2.3804,1.6416,0.91,1.4384,1.2788,0.7776,0.8092,1.2052,1.78,1.7296,1.0672,1.0772,1.1548,2.0692,0.88,1.5856,0.7172,0.4896
0.7616,1.8404,1.8952,0.7864,0.9144,1.1288,1.8344,1.1304,0.9792,1.1736,1.1232,0.7416,0.7216,0.828,2.0896,1.0224,1.728,1.0672,0.9776,1.6328,0.7948,2.2536,1.1132,0.9808,2.1716,1.0712,1.744,1.1216,1.3408,1.0008,0.9332,0.5804,0.5212,2.3272,1.5464,0.9216,1.3564,1.2328,0.8296,0.8136,1.0916,1.784,1.764,1.2052,1.0728,1.1564,1.9064,0.9244,1.3492,0.6784,0.4984
0.8296,1.9052,2.0132,0.8224,0.9776,1.0312,1.8144,1.1304,1.0152,1.0556,1.1232,0.6812,0.6608,0.8524,2.3572,1.2168,1.728,1.1664,0.9748,1.672,0.9028,2.2192,1.1476,0.9964,1.9728,1.1736,1.7424,1.1376,1.424,1.0484,0.9044,0.6752,0.648,2.304,1.6072,0.8984,1.4744,1.2212,0.746,0.7588,1.2184,1.6576,1.5452,1.0496,1.0456,1.1072,1.636,0.8424,1.2052,0.648,0.4708
0.7,1.7064,1.9124,0.8236,0.9548,0.9448,1.712,1.0268,0.9664,0.972,1.096,0.612,0.5228,0.8236,1.9352,0.972,1.5668,1.09,0.9016,1.548,0.89,2.0104,1.0816,0.88,1.7856,1.1072,1.7036,1.0468,1.3912,0.9764,0.7416,0.6048,0.54,2.2348,1.5624,0.9,1.61,1.2124,0.7272,0.746,1.07,1.5136,1.4312,0.9376,1.018,1.162,1.4544,0.874,1.1188,0.612,0.4896
0.7112,1.6688,1.7712,0.8696,0.9604,0.9376,1.5568,1.0584,1.028,0.9388,1.0712,0.596,0.5472,0.776,1.8632,0.916,1.4588,1.1044,0.9128,1.4068,0.8624,1.9208,1.0712,0.91,1.7296,1.1188,1.7812,1.1836,1.3652,1.0312,0.7144,0.5672,0.5168,2.0564,1.4876,0.8684,1.5464,1.2656,0.6536,0.7604,0.9504,1.4948,1.2772,0.9056,0.9908,1.0024,1.3636,0.8468,0.9892,0.638,0.504
0.7344,1.26,1.5352,0.8252,0.9116,0.9432,1.4428,0.962,0.9992,0.874,1.0728,0.6248,0.6064,0.7588,1.6488,0.9432,1.6288,1.2328,1.2124,1.2212,0.8252,1.6144,1.096,0.9044,1.692,1.08,1.4932,1.0684,1.296,0.992,0.6896,0.556,0.5184,1.9816,1.5292,0.8856,1.512,1.168,0.71,0.7256,0.988,1.3796,1.1536,0.9936,1.0064,0.9792,1.0612,0.92,0.9188,0.6452,0.494
0.8164,1.1432,1.3264,0.8668,1.0196,0.9488,1.2628,1.034,1.0484,0.92,1.0928,0.658,0.6452,0.848,1.5092,0.9692,1.4256,1.1072,1.0208,1.0456,0.8164,1.3376,1.0728,0.8684,1.4876,1.0772,1.3724,1.064,1.316,0.8944,0.6652,0.5472,0.556,1.9972,1.522,0.88,1.4372,1.198,0.6524,0.6812,1.0512,1.5452,1.2224,0.8164,1.0252,0.9388,0.8596,0.9172,0.844,0.622,0.5024
1.0496,1.3608,1.2008,0.9316,0.962,1.0208,1.2888,1.018,1.1016,0.9664,1.0628,0.704,0.638,0.9056,1.4428,0.956,1.3348,1.0844,1.0756,1.008,0.8884,1.2772,0.998,0.9576,1.4356,1.1608,1.2628,1.0672,1.1936,0.8396,0.6392,0.5816,0.5992,1.9556,1.5076,0.8684,1.4096,1.2124,0.766,0.766,1.0424,1.2656,1.1936,0.8568,1.064,0.962,0.8452,0.9532,0.8468,0.5456,0.468
0.8512,1.2052,1.2888,0.92,0.9808,1.008,1.3276,1.1952,1.2356,1.0152,1.1376,0.704,0.6668,0.8424,1.3808,1.0224,1.3492,1.1736,1.1432,1.08,0.9288,1.3408,0.9936,1.034,1.3708,1.1896,1.1996,1.0108,1.0944,0.8208,0.6264,0.5588,0.5416,1.78,1.4356,0.812,1.414,1.1608,0.7804,0.8092,1.0208,1.3032,1.1348,0.9316,1.0196,0.9776,0.8136,0.9128,0.7344,0.4852,0.5356
0.864,1.1332,1.1968,0.9044,0.9344,1.0496,1.2628,1.1908,1.2268,1.054,1.0756,0.6552,0.7028,0.8224,1.296,1.0208,1.2744,1.1132,1.1608,1.1072,1.044,1.3032,1.0396,0.9864,1.3304,1.1548,1.1908,1.0456,1.0396,0.8152,0.7848,0.7388,0.6536,1.7452,1.4344,0.8252,1.3448,1.06,0.7576,0.9244,1.0296,1.3088,1.1492,0.9448,1.0888,0.9504,0.7676,0.844,0.6968,0.504,0.4652
0.8296,0.9748,1.08,0.8856,0.864,0.926,1.0988,1.0352,1.0224,0.9232,0.926,0.5572,0.592,0.7732,1.3032,1.054,1.312,1.0844,1.1232,1.0628,0.916,1.204,1.0496,1.0064,1.2744,1.132,1.126,1.0672,1.024,0.8496,0.6596,0.6568,0.632,1.7812,1.4744,0.8872,1.414,1.106,0.7472,0.916,0.9304,1.1792,1.152,0.8552,1.0368,0.9388,0.8036,0.828,0.7128,0.668,0.478
0.7848,0.9448,1.2616,1.0024,0.9992,0.89,1.0412,1.054,1.0856,0.9592,0.9128,0.6236,0.5428,0.818,1.172,1.0008,1.26,1.1276,1.1144,1.1808,1.0456,1.1648,0.9848,1.0352,1.1852,1.0612,1.07,0.9848,1.0844,0.9044,0.6048,0.6208,0.5732,1.9096,1.5436,0.864,1.352,1.0872,0.7156,0.7648,0.9288,1.1,1.1176,0.828,1.044,0.998,0.782,0.9432,0.8584,0.6768,0.53
0.72,0.956,1.244,0.8396,0.8728,0.8668,1.0928,1.0296,1.0816,1.0108,1.0312,0.5732,0.5788,0.7832,1.08,0.9604,1.2184,1.0744,1.0136,1.0612,0.9576,1.3608,1.09,1.1536,1.178,1.1116,1.0296,0.982,1.1792,1.1248,0.5888,0.5992,0.632,1.816,1.5164,0.8512,1.352,1.0512,0.704,0.7948,0.9576,1.1288,1.1332,0.8828,1.0844,0.9376,0.7676,0.8568,0.736,0.6524,0.52
0.7588,0.884,1.1116,0.766,0.8668,0.9648,1.0772,0.9848,1.09,1.0224,1.028,0.6536,0.5744,0.7876,1.1032,0.9288,1.1708,1.1864,1.0784,1.0324,0.8944,1.306,1.1404,1.0756,1.224,1.044,0.9936,0.9964,1.1476,1.0296,0.6248,0.5832,0.6364,1.7856,1.5164,0.8856,1.4128,1.096,0.6928,0.8236,0.8984,1.0828,1.0756,0.9056,1.0484,0.9776,0.772,0.8324,0.6508,0.5588,0.5572
0.8036,0.884,1.034,0.854,0.936,0.9576,1.09,0.9892,1.06,1.1348,0.988,0.6436,0.6352,0.972,1.0856,1.0036,1.1476,1.0828,1.07,1.0484,0.9704,1.2168,1.0208,1.0268,1.2772,1.116,1.0124,1.0324,1.106,1.0368,0.7144,0.7632,0.6796,1.7944,1.6012,0.8784,1.4168,1.08,0.6104,0.7432,0.9304,1.1144,1.028,0.8264,1.0108,1.0008,0.8512,0.9244,0.7904,0.6092,0.6568
0.782,0.8224,0.8236,0.8656,0.8208,0.9332,1.0412,0.988,1.0324,1.1072,0.9676,0.6208,0.6248,0.8856,1.0312,0.9532,1.1404,1.0296,1.024,0.9704,0.926,1.1764,0.988,1.0468,1.224,1.0568,0.9576,1.0152,1.054,1.0136,0.6624,0.7216,0.704,1.7856,1.604,0.8064,1.348,1.0988,0.6392,0.7588,0.9576,1.0468,1.018,0.7948,1.034,0.8756,0.7184,0.88,0.668,0.5156,0.4724
0.772,0.818,0.8008,0.8108,0.7964,0.9404,1.0108,1.0108,1.0312,1.1736,1.1116,0.668,0.6536,0.7992,1.0468,0.8884,1.1072,1.0224,1.0224,0.9388,0.9,1.1432,1.0412,1.0368,1.1576,1.0208,0.9704,0.9892,1.0136,0.8828,0.6524,0.6464,0.6004,1.6288,1.5308,0.8048,1.3536,1.0684,0.622,0.7244,0.936,1.0628,1.0816,0.9488,1.0124,0.9,0.7444,0.8368,0.7028,0.5848,0.5128
0.7976,0.9504,0.8512,0.9,0.9056,1.1808,1.06,1.096,1.0252,1.2256,1.1836,0.7748,0.6956,0.8656,1.1072,1.044,1.1636,1.0512,1.008,1.0484,1.0816,1.2688,1.0972,1.0368,1.136,1.0484,0.9836,1.0684,0.9476,0.9416,0.602,0.684,0.5488,1.5824,1.4272,0.7792,1.3292,1.0512,0.6308,0.802,0.9404,1.1072,1.0512,0.8712,1.1044,0.9376,0.7012,0.828,0.6768,0.5688,0.4696
0.74,0.8296,0.8252,0.8668,0.8596,0.9316,1.064,0.9908,0.9908,0.982,1.0064,0.5732,0.596,0.7776,1.1924,1.1376,1.0528,1.0124,0.9376,0.92,1.0052,1.1332,0.956,0.9736,1.0684,0.9648,0.9272,0.988,1.0064,0.9504,0.6064,0.6796,0.6048,1.6056,1.4744,0.8352,1.3276,1.0296,0.648,0.7316,0.8944,1.0196,1.0628,0.8036,1.0512,0.9316,0.7012,0.802,0.7472,0.5024,0.4736
0.7216,0.7532,0.8352,0.792,0.8236,0.92,1.008,0.9992,1.0496,0.9676,0.9188,0.5832,0.6004,0.7372,1.0828,0.9664,0.9992,0.9748,0.9244,0.9304,1.0628,1.1216,0.9748,1.0412,1.0888,1.0136,0.8944,0.9776,0.9792,0.874,0.5644,0.5888,0.5428,1.6144,1.404,0.8512,1.3088,1.0152,0.6408,0.7416,0.9532,1.0152,0.9736,0.776,1.0168,0.9344,0.7072,0.8352,0.71,0.5272,0.5384
0.6968,0.7532,0.7948,0.7964,0.7964,0.8984,0.9764,0.9548,0.9836,0.9676,0.9056,0.6208,0.524,0.7676,1.0252,0.9592,1.0224,0.926,0.9088,0.9632,1.0096,1.142,0.9892,1.0108,1.1072,1.08,0.8768,1.0024,0.9908,0.8984,0.5444,0.5688,0.5472,1.6328,1.4588,0.772,1.3104,1.0224,0.6696,0.7948,0.9244,1.0872,0.9476,0.7964,1.0656,0.8524,0.71,0.7792,0.6092,0.5128,0.4408
0.7144,0.8108,0.8612,0.8928,0.9116,1.0484,0.962,1.034,0.9332,1.0684,0.982,0.6392,0.6164,0.7544,0.9992,0.9432,1.188,1.1808,1.1692,0.9792,0.9892,1.1132,1.0556,1.0168,1.0208,0.9664,0.9704,1.0064,0.9504,0.8784,0.5312,0.5848,0.5528,1.5768,1.3824,0.7904,1.3104,1.0208,0.5992,0.7832,1.0224,1.1404,0.998,0.7936,0.988,0.8684,0.602,0.8136,0.6608,0.6236,0.514
0.9088,0.8984,0.9044,0.9144,0.9216,0.9764,1.0252,1.054,0.9028,1.1032,1.0772,0.684,0.6884,0.8828,1.0424,0.9272,1.0772,1.0456,1.0412,0.9304,0.9936,1.0656,1.0052,1.0484,1.0296,0.9576,0.9776,1.0384,0.9316,0.916,0.5488,0.592,0.5992,1.5408,1.4156,0.8048,1.3276,1.0064,0.612,0.8048,1.0512,1.1304,0.9504,0.818,1.0396,0.8768,0.576,0.8136,0.6784,0.484,0.4968
0.7704,0.9072,0.926,0.8712,0.9072,1.034,1.0916,1.008,0.936,1.0568,1.0468,0.6608,0.6956,0.874,1.0424,0.982,1.1176,1.0224,0.982,0.916,1.0136,1.1188,1.0612,1.1204,1.0844,1.0324,0.956,1.0528,0.9692,0.926,0.53,0.566,0.5848,1.5264,1.4516,0.7936,1.3248,0.9808,0.7532,0.7588,1.1232,1.1404,1.0424,0.8092,1.0384,0.9604,0.602,0.9028,0.6624,0.514,0.4984
0.7776,0.9016,0.874,0.8468,0.9488,1.0168,1.0828,1.1464,1.0816,1.0844,1.0324,0.6452,0.6136,0.8008,1.0712,0.9748,1.0972,1.106,0.9776,1.0296,0.9848,1.24,1.06,1.1176,1.1176,1.0684,1.1072,1.178,0.952,0.9088,0.556,0.586,0.53,1.5568,1.4516,0.7688,1.3132,0.9936,0.7632,0.8624,0.988,1.0468,0.9404,0.8452,1.0252,1.0312,0.5644,0.7992,0.6264,0.5228,0.4824
0.7544,0.8264,0.8048,0.8236,0.8264,0.92,1.0556,1.1852,1.0024,1.0312,0.9232,0.6032,0.5588,0.808,1.0888,0.9992,1.1032,1.0656,1.054,1.0512,0.952,1.2616,1.0568,1.0312,1.1144,1.136,1.0396,1.1,0.9388,0.8208,0.5572,0.602,0.5588,1.5248,1.424,0.792,1.3364,0.9776,0.612,0.756,0.972,1.0888,0.9908,0.8584,1.054,0.9088,0.6392,0.7936,0.664,0.5428,0.4636
0.8092,0.8552,0.8668,0.8756,0.8092,0.9376,0.9344,1.06,0.9244,1.0312,0.946,0.612,0.586,0.7992,1.0672,0.9992,1.1032,1.0744,1.0496,1.0352,0.9388,1.1348,0.9952,1.0612,1.0008,0.9676,0.9648,1.0224,0.956,0.8468,0.5744,0.6624,0.5456,1.5364,1.4012,0.8308,1.2888,1.0456,0.668,0.7504,0.9892,1.0816,0.9388,0.772,1.064,0.9044,0.6668,0.8008,0.812,0.4852,0.452
0.9488,1.0412,0.8468,0.7848,0.7516,0.9216,0.982,1.0512,0.89,0.9936,0.92,0.6104,0.5932,0.7516,1.0168,0.9576,1.0728,1.0844,1.0424,0.988,0.9288,1.0556,1.0024,1.0424,0.9632,0.9128,0.916,0.946,1.0064,0.8308,0.5588,0.6076,0.5632,1.5968,1.4272,0.8092,1.3204,1.0672,0.6176,0.776,0.9044,1.0412,0.9316,0.8236,1.0744,0.962,0.6668,0.9044,0.874,0.5876,0.5344
